date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
02-12-2022,Serbia,Switzerland,2,3,FIFA World Cup,Doha,Qatar,TRUE
02-12-2022,Cameroon,Brazil,1,0,FIFA World Cup,Lusail,Qatar,TRUE
02-12-2022,Ghana,Uruguay,0,2,FIFA World Cup,Al Wakrah,Qatar,TRUE
02-12-2022,South Korea,Portugal,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
03-12-2022,Netherlands,United States,3,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
03-12-2022,Argentina,Australia,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
04-12-2022,France,Poland,3,1,FIFA World Cup,Doha,Qatar,TRUE
04-12-2022,England,Senegal,3,0,FIFA World Cup,Al Khor,Qatar,TRUE
05-12-2022,Japan,Croatia,1,1,FIFA World Cup,Al Wakrah,Qatar,TRUE
05-12-2022,Brazil,South Korea,4,1,FIFA World Cup,Doha,Qatar,TRUE
06-12-2022,Morocco,Spain,0,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
06-12-2022,Portugal,Switzerland,6,1,FIFA World Cup,Lusail,Qatar,TRUE
09-12-2022,Croatia,Brazil,1,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
09-12-2022,Netherlands,Argentina,2,2,FIFA World Cup,Lusail,Qatar,TRUE
10-12-2022,Morocco,Portugal,1,0,FIFA World Cup,Doha,Qatar,TRUE
10-12-2022,England,France,1,2,FIFA World Cup,Al Khor,Qatar,TRUE
13-12-2022,Argentina,Croatia,3,0,FIFA World Cup,Lusail,Qatar,TRUE
14-12-2022,France,Morocco,2,0,FIFA World Cup,Al Khor,Qatar,TRUE
17-12-2022,Croatia,Morocco,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
18-12-2022,Argentina,France,3,3,FIFA World Cup,Lusail,Qatar,TRUE
23-03-2023,Italy,England,1,2,UEFA Euro qualification,Napoli,Italy,FALSE
23-03-2023,North Macedonia,Malta,2,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE
23-03-2023,Denmark,Finland,3,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE
23-03-2023,San Marino,Northern Ireland,0,2,UEFA Euro qualification,Serravalle,San Marino,FALSE
23-03-2023,Kazakhstan,Slovenia,1,2,UEFA Euro qualification,Astana,Kazakhstan,FALSE
23-03-2023,Portugal,Liechtenstein,4,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
23-03-2023,Bosnia and Herzegovina,Iceland,3,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
23-03-2023,Slovakia,Luxembourg,0,0,UEFA Euro qualification,Trnava,Slovakia,FALSE
24-03-2023,Gibraltar,Greece,0,3,UEFA Euro qualification,Faro-Loulé,Portugal,TRUE
24-03-2023,France,Netherlands,4,0,UEFA Euro qualification,Paris,France,FALSE
24-03-2023,Czech Republic,Poland,3,1,UEFA Euro qualification,Prague,Czech Republic,FALSE
24-03-2023,Moldova,Faroe Islands,1,1,UEFA Euro qualification,Chișinău,Moldova,FALSE
24-03-2023,Austria,Azerbaijan,4,1,UEFA Euro qualification,Pasching,Austria,FALSE
24-03-2023,Sweden,Belgium,0,3,UEFA Euro qualification,Stockholm,Sweden,FALSE
24-03-2023,Bulgaria,Montenegro,0,1,UEFA Euro qualification,Razgrad,Bulgaria,FALSE
24-03-2023,Serbia,Lithuania,2,0,UEFA Euro qualification,Belgrade,Serbia,FALSE
25-03-2023,Scotland,Cyprus,3,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
25-03-2023,Spain,Norway,3,0,UEFA Euro qualification,Malaga,Spain,FALSE
25-03-2023,Croatia,Wales,1,1,UEFA Euro qualification,Split,Croatia,FALSE
25-03-2023,Armenia,Turkey,1,2,UEFA Euro qualification,Yerevan,Armenia,FALSE
25-03-2023,Belarus,Switzerland,0,5,UEFA Euro qualification,Novi Sad,Serbia,TRUE
25-03-2023,Israel,Kosovo,1,1,UEFA Euro qualification,Tel Aviv,Israel,FALSE
25-03-2023,Andorra,Romania,0,2,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
26-03-2023,England,Ukraine,2,0,UEFA Euro qualification,London,England,FALSE
26-03-2023,Malta,Italy,0,2,UEFA Euro qualification,Ta' Qali,Malta,FALSE
26-03-2023,Slovenia,San Marino,2,0,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
26-03-2023,Kazakhstan,Denmark,3,2,UEFA Euro qualification,Astana,Kazakhstan,FALSE
26-03-2023,Northern Ireland,Finland,0,1,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
26-03-2023,Liechtenstein,Iceland,0,7,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
26-03-2023,Luxembourg,Portugal,0,6,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
26-03-2023,Slovakia,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Bratislava,Slovakia,FALSE
27-03-2023,Republic of Ireland,France,0,1,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
27-03-2023,Netherlands,Gibraltar,3,0,UEFA Euro qualification,Rotterdam,Netherlands,FALSE
27-03-2023,Poland,Albania,1,0,UEFA Euro qualification,Warsaw,Poland,FALSE
27-03-2023,Moldova,Czech Republic,0,0,UEFA Euro qualification,Chișinău,Moldova,FALSE
27-03-2023,Austria,Estonia,2,1,UEFA Euro qualification,Pasching,Austria,FALSE
27-03-2023,Sweden,Azerbaijan,5,0,UEFA Euro qualification,Stockholm,Sweden,FALSE
27-03-2023,Hungary,Bulgaria,3,0,UEFA Euro qualification,Budapest,Hungary,FALSE
27-03-2023,Montenegro,Serbia,0,2,UEFA Euro qualification,Podgorica,Montenegro,FALSE
28-03-2023,Scotland,Spain,2,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
28-03-2023,Georgia,Norway,1,1,UEFA Euro qualification,Batumi,Georgia,FALSE
28-03-2023,Wales,Latvia,1,0,UEFA Euro qualification,Cardiff,Wales,FALSE
28-03-2023,Turkey,Croatia,0,2,UEFA Euro qualification,Bursa,Turkey,FALSE
28-03-2023,Kosovo,Andorra,1,1,UEFA Euro qualification,Pristina,Kosovo,FALSE
28-03-2023,Switzerland,Israel,3,0,UEFA Euro qualification,Geneva,Switzerland,FALSE
28-03-2023,Romania,Belarus,2,1,UEFA Euro qualification,Bucharest,Romania,FALSE
14-06-2023,Netherlands,Croatia,2,4,UEFA Nations League,Rotterdam,Netherlands,FALSE
15-06-2023,Spain,Italy,2,1,UEFA Nations League,Enschede,Netherlands,TRUE
16-06-2023,Gibraltar,France,0,3,UEFA Euro qualification,Faro-Loulé,Portugal,TRUE
16-06-2023,Greece,Republic of Ireland,2,1,UEFA Euro qualification,Athens,Greece,FALSE
16-06-2023,Malta,England,0,4,UEFA Euro qualification,Ta' Qali,Malta,FALSE
16-06-2023,North Macedonia,Ukraine,2,3,UEFA Euro qualification,Skopje,North Macedonia,FALSE
16-06-2023,Wales,Armenia,2,4,UEFA Euro qualification,Cardiff,Wales,FALSE
16-06-2023,Latvia,Turkey,2,3,UEFA Euro qualification,Riga,Latvia,FALSE
16-06-2023,Finland,Slovenia,2,0,UEFA Euro qualification,Helsinki,Finland,FALSE
16-06-2023,Denmark,Northern Ireland,1,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE
16-06-2023,San Marino,Kazakhstan,0,3,UEFA Euro qualification,Parma,Italy,TRUE
16-06-2023,Andorra,Switzerland,1,2,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
16-06-2023,Belarus,Israel,1,2,UEFA Euro qualification,Budapest,Hungary,TRUE
16-06-2023,Kosovo,Romania,0,0,UEFA Euro qualification,Pristina,Kosovo,FALSE
17-06-2023,Norway,Scotland,1,2,UEFA Euro qualification,Oslo,Norway,FALSE
17-06-2023,Cyprus,Georgia,1,2,UEFA Euro qualification,Larnaca,Cyprus,FALSE
17-06-2023,Faroe Islands,Czech Republic,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
17-06-2023,Albania,Moldova,2,0,UEFA Euro qualification,Tirana,Albania,FALSE
17-06-2023,Azerbaijan,Estonia,1,1,UEFA Euro qualification,Baku,Azerbaijan,FALSE
17-06-2023,Belgium,Austria,1,1,UEFA Euro qualification,Brussels,Belgium,FALSE
17-06-2023,Lithuania,Bulgaria,1,1,UEFA Euro qualification,Kaunas,Lithuania,FALSE
17-06-2023,Montenegro,Hungary,0,0,UEFA Euro qualification,Podgorica,Montenegro,FALSE
17-06-2023,Luxembourg,Liechtenstein,2,0,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
17-06-2023,Iceland,Slovakia,1,2,UEFA Euro qualification,Reykjavík,Iceland,FALSE
17-06-2023,Portugal,Bosnia and Herzegovina,3,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
18-06-2023,Netherlands,Italy,2,3,UEFA Nations League,Enschede,Netherlands,FALSE
18-06-2023,Croatia,Spain,0,0,UEFA Nations League,Rotterdam,Netherlands,TRUE
19-06-2023,Republic of Ireland,Gibraltar,3,0,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
19-06-2023,France,Greece,1,0,UEFA Euro qualification,Paris,France,FALSE
19-06-2023,Ukraine,Malta,1,0,UEFA Euro qualification,Trnava,Slovakia,TRUE
19-06-2023,England,North Macedonia,7,0,UEFA Euro qualification,Manchester,England,FALSE
19-06-2023,Armenia,Latvia,2,1,UEFA Euro qualification,Yerevan,Armenia,FALSE
19-06-2023,Turkey,Wales,2,0,UEFA Euro qualification,Samsun,Turkey,FALSE
19-06-2023,Finland,San Marino,6,0,UEFA Euro qualification,Helsinki,Finland,FALSE
19-06-2023,Northern Ireland,Kazakhstan,0,1,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
19-06-2023,Slovenia,Denmark,1,1,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
19-06-2023,Belarus,Kosovo,2,1,UEFA Euro qualification,Budapest,Hungary,TRUE
19-06-2023,Switzerland,Romania,2,2,UEFA Euro qualification,Lucerne,Switzerland,FALSE
19-06-2023,Israel,Andorra,2,1,UEFA Euro qualification,Jerusalem,Israel,FALSE
20-06-2023,Scotland,Georgia,2,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
20-06-2023,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,FALSE
20-06-2023,Faroe Islands,Albania,1,3,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
20-06-2023,Moldova,Poland,3,2,UEFA Euro qualification,Chișinău,Moldova,FALSE
20-06-2023,Austria,Sweden,2,0,UEFA Euro qualification,Vienna,Austria,FALSE
20-06-2023,Estonia,Belgium,0,3,UEFA Euro qualification,Tallinn,Estonia,FALSE
20-06-2023,Hungary,Lithuania,2,0,UEFA Euro qualification,Budapest,Hungary,FALSE
20-06-2023,Bulgaria,Serbia,1,1,UEFA Euro qualification,Razgrad,Bulgaria,FALSE
20-06-2023,Iceland,Portugal,0,1,UEFA Euro qualification,Reykjavík,Iceland,FALSE
20-06-2023,Bosnia and Herzegovina,Luxembourg,0,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
20-06-2023,Liechtenstein,Slovakia,0,1,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
07-09-2023,Colombia,Venezuela,1,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
07-09-2023,Paraguay,Peru,0,0,FIFA World Cup qualification,Ciudad del Este,Paraguay,FALSE
07-09-2023,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
07-09-2023,France,Republic of Ireland,2,0,UEFA Euro qualification,Paris,France,FALSE
07-09-2023,Netherlands,Greece,3,0,UEFA Euro qualification,Eindhoven,Netherlands,FALSE
07-09-2023,Czech Republic,Albania,1,1,UEFA Euro qualification,Prague,Czech Republic,FALSE
07-09-2023,Poland,Faroe Islands,2,0,UEFA Euro qualification,Warsaw,Poland,FALSE
07-09-2023,Serbia,Hungary,1,2,UEFA Euro qualification,Belgrade,Serbia,FALSE
07-09-2023,Lithuania,Montenegro,2,2,UEFA Euro qualification,Kaunas,Lithuania,FALSE
07-09-2023,Kazakhstan,Finland,0,1,UEFA Euro qualification,Astana,Kazakhstan,FALSE
07-09-2023,Denmark,San Marino,4,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE
07-09-2023,Slovenia,Northern Ireland,4,2,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
08-09-2023,Uruguay,Chile,3,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
08-09-2023,Brazil,Bolivia,5,1,FIFA World Cup qualification,Belém,Brazil,FALSE
08-09-2023,Georgia,Spain,1,7,UEFA Euro qualification,Tbilisi,Georgia,FALSE
08-09-2023,Cyprus,Scotland,0,3,UEFA Euro qualification,Larnaca,Cyprus,FALSE
08-09-2023,Croatia,Latvia,5,0,UEFA Euro qualification,Rijeka,Croatia,FALSE
08-09-2023,Turkey,Armenia,1,1,UEFA Euro qualification,Eskişehir,Turkey,FALSE
08-09-2023,Bosnia and Herzegovina,Liechtenstein,2,1,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
08-09-2023,Luxembourg,Iceland,3,1,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
08-09-2023,Slovakia,Portugal,0,1,UEFA Euro qualification,Bratislava,Slovakia,FALSE
09-09-2023,Ukraine,England,1,1,UEFA Euro qualification,Wrocław,Poland,TRUE
09-09-2023,North Macedonia,Italy,1,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE
09-09-2023,Azerbaijan,Belgium,0,1,UEFA Euro qualification,Baku,Azerbaijan,FALSE
09-09-2023,Estonia,Sweden,0,5,UEFA Euro qualification,Tallinn,Estonia,FALSE
09-09-2023,Andorra,Belarus,0,0,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
09-09-2023,Kosovo,Switzerland,2,2,UEFA Euro qualification,Pristina,Kosovo,FALSE
09-09-2023,Romania,Israel,1,1,UEFA Euro qualification,Bucharest,Romania,FALSE
10-09-2023,Republic of Ireland,Netherlands,1,2,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
10-09-2023,Greece,Gibraltar,5,0,UEFA Euro qualification,Athens,Greece,FALSE
10-09-2023,Faroe Islands,Moldova,0,1,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
10-09-2023,Albania,Poland,2,0,UEFA Euro qualification,Tirana,Albania,FALSE
10-09-2023,Montenegro,Bulgaria,2,1,UEFA Euro qualification,Podgorica,Montenegro,FALSE
10-09-2023,Lithuania,Serbia,1,3,UEFA Euro qualification,Kaunas,Lithuania,FALSE
10-09-2023,Finland,Denmark,0,1,UEFA Euro qualification,Helsinki,Finland,FALSE
10-09-2023,Kazakhstan,Northern Ireland,1,0,UEFA Euro qualification,Astana,Kazakhstan,FALSE
10-09-2023,San Marino,Slovenia,0,4,UEFA Euro qualification,Serravalle,San Marino,FALSE
11-09-2023,Armenia,Croatia,0,1,UEFA Euro qualification,Yerevan,Armenia,FALSE
11-09-2023,Latvia,Wales,0,2,UEFA Euro qualification,Riga,Latvia,FALSE
11-09-2023,Iceland,Bosnia and Herzegovina,1,0,UEFA Euro qualification,Reykjavík,Iceland,FALSE
11-09-2023,Portugal,Luxembourg,9,0,UEFA Euro qualification,São João da Venda,Portugal,FALSE
11-09-2023,Slovakia,Liechtenstein,3,0,UEFA Euro qualification,Bratislava,Slovakia,FALSE
12-09-2023,Bolivia,Argentina,0,3,FIFA World Cup qualification,La Paz,Bolivia,FALSE
12-09-2023,Ecuador,Uruguay,2,1,FIFA World Cup qualification,Quito,Ecuador,FALSE
12-09-2023,Venezuela,Paraguay,1,0,FIFA World Cup qualification,Maturín,Venezuela,FALSE
12-09-2023,Peru,Brazil,0,1,FIFA World Cup qualification,Lima,Peru,FALSE
12-09-2023,Chile,Colombia,0,0,FIFA World Cup qualification,Santiago,Chile,FALSE
12-09-2023,Norway,Georgia,2,1,UEFA Euro qualification,Oslo,Norway,FALSE
12-09-2023,Spain,Cyprus,6,0,UEFA Euro qualification,Granada,Spain,FALSE
12-09-2023,Italy,Ukraine,2,1,UEFA Euro qualification,Milan,Italy,FALSE
12-09-2023,Malta,North Macedonia,0,2,UEFA Euro qualification,Ta' Qali,Malta,FALSE
12-09-2023,Belgium,Estonia,5,0,UEFA Euro qualification,Brussels,Belgium,FALSE
12-09-2023,Sweden,Austria,1,3,UEFA Euro qualification,Stockholm,Sweden,FALSE
12-09-2023,Switzerland,Andorra,3,0,UEFA Euro qualification,Sion,Switzerland,FALSE
12-09-2023,Israel,Belarus,1,0,UEFA Euro qualification,Tel Aviv,Israel,FALSE
12-09-2023,Romania,Kosovo,2,0,UEFA Euro qualification,Bucharest,Romania,FALSE
12-10-2023,Colombia,Uruguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
12-10-2023,Bolivia,Ecuador,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE
12-10-2023,Argentina,Paraguay,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
12-10-2023,Brazil,Venezuela,1,1,FIFA World Cup qualification,Cuiabá,Brazil,FALSE
12-10-2023,Chile,Peru,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE
12-10-2023,Afghanistan,Mongolia,1,0,FIFA World Cup qualification,Dushanbe,Tajikistan,TRUE
12-10-2023,Cambodia,Pakistan,0,0,FIFA World Cup qualification,Phnom Penh,Cambodia,FALSE
12-10-2023,Taiwan,Timor-Leste,4,0,FIFA World Cup qualification,Kaohsiung,Taiwan,FALSE
12-10-2023,Hong Kong,Bhutan,4,0,FIFA World Cup qualification,Hong Kong,Hong Kong,FALSE
12-10-2023,Indonesia,Brunei,6,0,FIFA World Cup qualification,Jakarta,Indonesia,FALSE
12-10-2023,Maldives,Bangladesh,1,1,FIFA World Cup qualification,Malé,Maldives,FALSE
12-10-2023,Myanmar,Macau,5,1,FIFA World Cup qualification,Yangon,Myanmar,FALSE
12-10-2023,Nepal,Laos,1,1,FIFA World Cup qualification,Kathmandu,Nepal,FALSE
12-10-2023,Singapore,Guam,2,1,FIFA World Cup qualification,Kallang,Singapore,FALSE
12-10-2023,Yemen,Sri Lanka,3,0,FIFA World Cup qualification,Abha,Saudi Arabia,TRUE
12-10-2023,Spain,Scotland,2,0,UEFA Euro qualification,Seville,Spain,FALSE
12-10-2023,Cyprus,Norway,0,4,UEFA Euro qualification,Larnaca,Cyprus,FALSE
12-10-2023,Latvia,Armenia,2,0,UEFA Euro qualification,Riga,Latvia,FALSE
12-10-2023,Croatia,Turkey,0,1,UEFA Euro qualification,Osijek,Croatia,FALSE
12-10-2023,Faroe Islands,Poland,0,2,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
12-10-2023,Albania,Czech Republic,3,0,UEFA Euro qualification,Tirana,Albania,FALSE
12-10-2023,Andorra,Kosovo,0,3,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
12-10-2023,Belarus,Romania,0,0,UEFA Euro qualification,Budapest,Hungary,TRUE
13-10-2023,Republic of Ireland,Greece,0,2,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
13-10-2023,Netherlands,France,1,2,UEFA Euro qualification,Amsterdam,Netherlands,FALSE
13-10-2023,Estonia,Azerbaijan,0,2,UEFA Euro qualification,Tallinn,Estonia,FALSE
13-10-2023,Austria,Belgium,2,3,UEFA Euro qualification,Vienna,Austria,FALSE
13-10-2023,Iceland,Luxembourg,1,1,UEFA Euro qualification,Reykjavík,Iceland,FALSE
13-10-2023,Portugal,Slovakia,3,2,UEFA Euro qualification,Porto,Portugal,FALSE
13-10-2023,Liechtenstein,Bosnia and Herzegovina,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
14-10-2023,Ukraine,North Macedonia,2,0,UEFA Euro qualification,Prague,Czech Republic,TRUE
14-10-2023,Italy,Malta,4,0,UEFA Euro qualification,Bari,Italy,FALSE
14-10-2023,Bulgaria,Lithuania,0,2,UEFA Euro qualification,Sofia,Bulgaria,FALSE
14-10-2023,Hungary,Serbia,2,1,UEFA Euro qualification,Budapest,Hungary,FALSE
14-10-2023,Northern Ireland,San Marino,3,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
14-10-2023,Slovenia,Finland,3,0,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
14-10-2023,Denmark,Kazakhstan,3,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE
15-10-2023,Georgia,Cyprus,4,0,UEFA Euro qualification,Tbilisi,Georgia,FALSE
15-10-2023,Norway,Spain,0,1,UEFA Euro qualification,Oslo,Norway,FALSE
15-10-2023,Wales,Croatia,2,1,UEFA Euro qualification,Cardiff,Wales,FALSE
15-10-2023,Turkey,Latvia,4,0,UEFA Euro qualification,Konya,Turkey,FALSE
15-10-2023,Czech Republic,Faroe Islands,1,0,UEFA Euro qualification,Plzeň,Czech Republic,FALSE
15-10-2023,Poland,Moldova,1,1,UEFA Euro qualification,Warsaw,Poland,FALSE
15-10-2023,Switzerland,Belarus,3,3,UEFA Euro qualification,Saint Gallen,Switzerland,FALSE
15-10-2023,Romania,Andorra,4,0,UEFA Euro qualification,Bucharest,Romania,FALSE
16-10-2023,Gibraltar,Republic of Ireland,0,4,UEFA Euro qualification,Faro-Loulé,Portugal,TRUE
16-10-2023,Greece,Netherlands,0,1,UEFA Euro qualification,Athens,Greece,FALSE
16-10-2023,Azerbaijan,Austria,0,1,UEFA Euro qualification,Baku,Azerbaijan,FALSE
16-10-2023,Belgium,Sweden,1,1,UEFA Euro qualification,Brussels,Belgium,FALSE
16-10-2023,Iceland,Liechtenstein,4,0,UEFA Euro qualification,Reykjavík,Iceland,FALSE
16-10-2023,Bosnia and Herzegovina,Portugal,0,5,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
16-10-2023,Luxembourg,Slovakia,0,1,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
17-10-2023,Venezuela,Chile,3,0,FIFA World Cup qualification,Maturín,Venezuela,FALSE
17-10-2023,Ecuador,Colombia,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
17-10-2023,Paraguay,Bolivia,1,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE
17-10-2023,Peru,Argentina,0,2,FIFA World Cup qualification,Lima,Peru,FALSE
17-10-2023,Uruguay,Brazil,2,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
17-10-2023,Bangladesh,Maldives,2,1,FIFA World Cup qualification,Dhaka,Bangladesh,FALSE
17-10-2023,Bhutan,Hong Kong,2,0,FIFA World Cup qualification,Thimphu,Bhutan,FALSE
17-10-2023,Brunei,Indonesia,0,6,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,FALSE
17-10-2023,Guam,Singapore,0,1,FIFA World Cup qualification,Dededo,Guam,FALSE
17-10-2023,Laos,Nepal,0,1,FIFA World Cup qualification,Vientiane,Laos,FALSE
17-10-2023,Macau,Myanmar,0,0,FIFA World Cup qualification,Taipa,Macau,FALSE
17-10-2023,Mongolia,Afghanistan,0,1,FIFA World Cup qualification,Ulaanbaatar,Mongolia,FALSE
17-10-2023,Pakistan,Cambodia,1,0,FIFA World Cup qualification,Islamabad,Pakistan,FALSE
17-10-2023,Sri Lanka,Yemen,1,1,FIFA World Cup qualification,Colombo,Sri Lanka,FALSE
17-10-2023,Taiwan,Timor-Leste,3,0,FIFA World Cup qualification,Kaohsiung,Taiwan,FALSE
17-10-2023,England,Italy,3,1,UEFA Euro qualification,London,England,FALSE
17-10-2023,Malta,Ukraine,1,3,UEFA Euro qualification,Ta' Qali,Malta,FALSE
17-10-2023,Serbia,Montenegro,3,1,UEFA Euro qualification,Belgrade,Serbia,FALSE
17-10-2023,Lithuania,Hungary,2,2,UEFA Euro qualification,Kaunas,Lithuania,FALSE
17-10-2023,Finland,Kazakhstan,1,2,UEFA Euro qualification,Helsinki,Finland,FALSE
17-10-2023,Northern Ireland,Slovenia,0,1,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
17-10-2023,San Marino,Denmark,1,2,UEFA Euro qualification,Serravalle,San Marino,FALSE
12-11-2023,Kosovo,Israel,1,0,UEFA Euro qualification,Pristina,Kosovo,FALSE
15-11-2023,Ethiopia,Sierra Leone,0,0,FIFA World Cup qualification,El Jadida,Morocco,TRUE
15-11-2023,DR Congo,Mauritania,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
15-11-2023,Rwanda,Zimbabwe,0,0,FIFA World Cup qualification,Butare,Rwanda,FALSE
15-11-2023,Equatorial Guinea,Namibia,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE
15-11-2023,Israel,Switzerland,1,1,UEFA Euro qualification,Felcsút,Hungary,TRUE
16-11-2023,Bolivia,Peru,2,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
16-11-2023,Venezuela,Ecuador,0,0,FIFA World Cup qualification,Maturín,Venezuela,FALSE
16-11-2023,Colombia,Brazil,2,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
16-11-2023,Argentina,Uruguay,0,2,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
16-11-2023,Chile,Paraguay,0,0,FIFA World Cup qualification,Santiago,Chile,FALSE
16-11-2023,Qatar,Afghanistan,8,1,FIFA World Cup qualification,Al Rayyan,Qatar,FALSE
16-11-2023,Kuwait,India,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
16-11-2023,Japan,Myanmar,5,0,FIFA World Cup qualification,Suita,Japan,FALSE
16-11-2023,Syria,North Korea,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,TRUE
16-11-2023,Thailand,China PR,1,2,FIFA World Cup qualification,Bangkok,Thailand,FALSE
16-11-2023,South Korea,Singapore,5,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
16-11-2023,Oman,Taiwan,3,0,FIFA World Cup qualification,Muscat,Oman,FALSE
16-11-2023,Malaysia,Kyrgyzstan,4,3,FIFA World Cup qualification,Kuala Lumpur,Malaysia,FALSE
16-11-2023,Iran,Hong Kong,4,0,FIFA World Cup qualification,Tehran,Iran,FALSE
16-11-2023,Turkmenistan,Uzbekistan,1,3,FIFA World Cup qualification,Ashgabat,Turkmenistan,FALSE
